Time,Header.seq,Header.stamp.secs,Header.stamp.nsecs,Header.frame_id,IMU.header.seq,IMU.header.stamp.secs,IMU.header.stamp.nsecs,IMU.header.frame_id,IMU.orientation.x,IMU.orientation.y,IMU.orientation.z,IMU.orientation.w,IMU.orientation_covariance,IMU.angular_velocity.x,IMU.angular_velocity.y,IMU.angular_velocity.z,IMU.angular_velocity_covariance,IMU.linear_acceleration.x,IMU.linear_acceleration.y,IMU.linear_acceleration.z,IMU.linear_acceleration_covariance,MagField.header.seq,MagField.header.stamp.secs,MagField.header.stamp.nsecs,MagField.header.frame_id,MagField.magnetic_field.x,MagField.magnetic_field.y,MagField.magnetic_field.z,MagField.magnetic_field_covariance,imu_string
1711642327.9127734,0,1711642327,911985635,imu1_frame,0,0,0,,-0.686750524,-0.218541331,-0.173512186,0.6711981268219475,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.031568,-0.015813,-0.32394,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.486,-1.532,-9.022,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2258,0.004,-0.4059,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+034.637,-002.581,+001.525,+00.2258,+00.0040,-00.4059,-00.486,-01.532,-09.022,-00.031568,-00.015813,-00.323945*6C\r\n'"
1711642327.9377165,0,1711642327,936988353,imu1_frame,0,0,0,,-0.726119356,-0.049671564,-0.318729265,0.6072026618747245,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.030854,-0.014781,-0.31543,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.526,-1.556,-9.194,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2294,0.0026,-0.4157,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+034.179,-002.591,+001.501,+00.2294,+00.0026,-00.4157,-00.526,-01.556,-09.194,-00.030854,-00.014781,-00.315434*64\r\n'"
1711642327.964089,0,1711642327,963444232,imu1_frame,0,0,0,,-0.721444909,0.12209686118913593,-0.445731615,0.5156868496931833,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.0189,-0.009996,-0.32198,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.569,-1.699,-9.448,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.232,0.0114,-0.4071,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+033.720,-002.598,+001.488,+00.2320,+00.0114,-00.4071,-00.569,-01.699,-09.448,-00.018900,-00.009996,-00.321985*6A\r\n'"
1711642327.9881425,0,1711642327,987391710,imu1_frame,0,0,0,,-0.674438711,0.2870268312035665,-0.54959157,0.4008704642786754,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.021139,-0.013683,-0.31633,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.474,-1.581,-9.303,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2296,0.0165,-0.4143,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+033.259,-002.605,+001.484,+00.2296,+00.0165,-00.4143,-00.474,-01.581,-09.303,-00.021139,-00.013683,-00.316336*61\r\n'"
1711642328.0124505,0,1711642328,11697769,imu1_frame,0,0,0,,-0.585448839,0.4349006700355572,-0.628807553,0.2696518602734777,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.009932,-0.016635,-0.3246,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.375,-1.651,-9.395,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2308,0.0152,-0.4057,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+032.790,-002.616,+001.497,+00.2308,+00.0152,-00.4057,-00.375,-01.651,-09.395,-00.009932,-00.016635,-00.324606*67\r\n'"
1711642328.0395436,0,1711642328,37210226,imu1_frame,0,0,0,,-0.462770381,0.5580887054886582,-0.677629385,0.12328417465638636,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.000629,-0.018788,-0.33634,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.534,-1.748,-9.519,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2334,0.0264,-0.4071,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+032.317,-002.630,+001.512,+00.2334,+00.0264,-00.4071,-00.534,-01.748,-09.519,+00.000629,-00.018788,-00.336345*63\r\n'"
1711642328.0626063,0,1711642328,61970949,imu1_frame,0,0,0,,-0.309009287,0.6431484116956465,-0.699684275,-0.036267011,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.01631,-0.017879,-0.34811,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.617,-1.901,-9.631,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2382,0.0225,-0.4069,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+031.822,-002.642,+001.550,+00.2382,+00.0225,-00.4069,-00.617,-01.901,-09.631,+00.016310,-00.017879,-00.348116*6C\r\n'"
1711642328.0876017,0,1711642328,86643934,imu1_frame,0,0,0,,-0.140204753,0.6836989648860969,-0.687178288,-0.201703626,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.016428,-0.017006,-0.3489,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.652,-1.757,-9.704,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2334,0.0264,-0.4014,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+031.319,-002.654,+001.600,+00.2334,+00.0264,-00.4014,-00.652,-01.757,-09.704,+00.016428,-00.017006,-00.348903*67\r\n'"
1711642328.1132262,0,1711642328,111885786,imu1_frame,0,0,0,,0.029432196,0.6785571770689428,-0.636397103,-0.365640028,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.022832,-0.015846,-0.35448,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.666,-1.913,-9.748,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2322,0.029,-0.4014,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+030.811,-002.665,+001.658,+00.2322,+00.0290,-00.4014,-00.666,-01.913,-09.748,+00.022832,-00.015846,-00.354486*64\r\n'"
1711642328.1374433,0,1711642328,136495590,imu1_frame,0,0,0,,0.18661522963046648,0.6319567417373446,-0.544081279,-0.519404462,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.021929,-0.012935,-0.35645,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.655,-1.928,-9.585,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2335,0.0353,-0.4028,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+030.299,-002.671,+001.719,+00.2335,+00.0353,-00.4028,-00.655,-01.928,-09.585,+00.021929,-00.012935,-00.356458*68\r\n'"
1711642328.1630995,0,1711642328,162651538,imu1_frame,0,0,0,,0.32270988928493705,0.5518760365867418,-0.410656006,-0.650117537,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.015634,-0.009483,-0.35764,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.702,-2.065,-9.624,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2311,0.0404,-0.3987,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+029.785,-002.672,+001.777,+00.2311,+00.0404,-00.3987,-00.702,-02.065,-09.624,+00.015634,-00.009483,-00.357644*63\r\n'"
1711642328.1879542,0,1711642328,187253236,imu1_frame,0,0,0,,0.4327941811848715,0.45062010709430556,-0.243454434,-0.741862962,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.006661,-0.005266,-0.34902,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.783,-1.958,-9.682,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2299,0.0429,-0.403,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+029.281,-002.666,+001.820,+00.2299,+00.0429,-00.4030,-00.783,-01.958,-09.682,+00.006661,-00.005266,-00.349029*66\r\n'"
1711642328.2125926,0,1711642328,211310625,imu1_frame,0,0,0,,0.5161505470764826,0.32937481327492574,-0.054628751,-0.78874365,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.009082,-0.006109,-0.3536,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.619,-2.047,-9.681,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2299,0.0454,-0.3944,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+028.776,-002.660,+001.857,+00.2299,+00.0454,-00.3944,-00.619,-02.047,-09.681,+00.009082,-00.006109,-00.353605*60\r\n'"
1711642328,0,1711642328,236235857,imu1_frame,0,0,0,,0.5673653622627826,0.19167317072401585,0.1444209820659026,-0.787718555,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.009878,-0.01064,-0.36099,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.614,-2.157,-9.707,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2276,0.0518,-0.4003,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+028.263,-002.657,+001.896,+00.2276,+00.0518,-00.4003,-00.614,-02.157,-09.707,+00.009878,-00.010640,-00.360990*6C\r\n'"
1711642328.2628677,0,1711642328,261738300,imu1_frame,0,0,0,,0.5824464962737973,0.047428648,0.3391137084398972,-0.737230286,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.009642,-0.014237,-0.36025,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.637,-2.112,-9.618,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2288,0.0505,-0.3959,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+027.748,-002.658,+001.937,+00.2288,+00.0505,-00.3959,-00.637,-02.112,-09.618,+00.009642,-00.014237,-00.360251*68\r\n'"
1711642328.2874098,0,1711642328,286549568,imu1_frame,0,0,0,,0.5638466962413731,-0.095523442,0.5129040296633123,-0.640219987,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.000361,-0.020562,-0.35156,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.522,-1.991,-9.309,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2288,0.0568,-0.3931,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+027.241,-002.668,+001.970,+00.2288,+00.0568,-00.3931,-00.522,-01.991,-09.309,-00.000361,-00.020562,-00.351562*6D\r\n'"
1711642328.3123586,0,1711642328,311507225,imu1_frame,0,0,0,,0.5150396008002952,-0.231939665,0.6549469881058954,-0.501978729,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.01415,-0.024691,-0.34611,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.64,-2.053,-9.402,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2276,0.0556,-0.4003,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+026.742,-002.684,+001.986,+00.2276,+00.0556,-00.4003,-00.640,-02.053,-09.402,-00.014150,-00.024691,-00.346110*64\r\n'"
1711642328.3381827,0,1711642328,337267637,imu1_frame,0,0,0,,0.43595136324716166,-0.354871925,0.7566970090403111,-0.333799284,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.0191,-0.028991,-0.34242,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.55,-1.927,-9.406,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2288,0.0555,-0.4031,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+026.250,-002.705,+001.989,+00.2288,+00.0555,-00.4031,-00.550,-01.927,-09.406,-00.019100,-00.028991,-00.342424*64\r\n'"
1711642328.3620548,0,1711642328,361369609,imu1_frame,0,0,0,,0.327851683,-0.453954746,0.8153367875762022,-0.147187924,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.016482,-0.028855,-0.34212,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.602,-1.87,-9.256,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.224,0.0607,-0.3905,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+025.760,-002.729,+001.990,+00.2240,+00.0607,-00.3905,-00.602,-01.870,-09.256,-00.016482,-00.028855,-00.342125*67\r\n'"
1711642328.387146,0,1711642328,386312961,imu1_frame,0,0,0,,0.19790039297065323,-0.519351775,0.8300674826882387,0.045794567,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.016149,-0.029786,-0.33906,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.795,-2.015,-9.474,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.224,0.0607,-0.3976,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+025.273,-002.756,+001.996,+00.2240,+00.0607,-00.3976,-00.795,-02.015,-09.474,-00.016149,-00.029786,-00.339061*64\r\n'"
1711642328.412567,0,1711642328,411318778,imu1_frame,0,0,0,,0.058264572,-0.545340794,0.8011194672759487,0.23961689652971935,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.006406,-0.027878,-0.34277,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.788,-2.077,-9.281,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2252,0.0594,-0.3861,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+024.783,-002.779,+002.011,+00.2252,+00.0594,-00.3861,-00.788,-02.077,-09.281,-00.006406,-00.027878,-00.342775*6F\r\n'"
1711642328.4372787,0,1711642328,436343669,imu1_frame,0,0,0,,-0.079361847,-0.533494149,0.7275637659485739,0.4239536014684801,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.001537,-0.023883,-0.34675,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.752,-2.014,-9.334,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2191,0.0691,-0.3968,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+024.292,-002.798,+002.031,+00.2191,+00.0691,-00.3968,-00.752,-02.014,-09.334,-00.001537,-00.023883,-00.346750*6F\r\n'"
1711642328.4630349,0,1711642328,461976528,imu1_frame,0,0,0,,-0.206808453,-0.48804585,0.6099420071743126,0.5890774650582504,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.005586,-0.020033,-0.34882,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.808,-1.911,-9.481,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2191,0.0666,-0.3911,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+023.797,-002.813,+002.052,+00.2191,+00.0666,-00.3911,-00.808,-01.911,-09.481,-00.005586,-00.020033,-00.348829*60\r\n'"
1711642328.4885612,0,1711642328,487838983,imu1_frame,0,0,0,,-0.317051755,-0.415424303,0.4526779649551936,0.722484251,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.014122,-0.018881,-0.34494,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.669,-2.031,-9.291,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2192,0.0717,-0.3896,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+023.301,-002.823,+002.069,+00.2192,+00.0717,-00.3896,-00.669,-02.031,-09.291,-00.014122,-00.018881,-00.344947*69\r\n'"
1711642328.5120761,0,1711642328,511497497,imu1_frame,0,0,0,,-0.404700645,-0.321883085,0.2650208123728849,0.8138627876194667,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.009606,-0.013128,-0.34653,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.731,-1.95,-9.332,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2167,0.0692,-0.3969,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+022.806,-002.827,+002.082,+00.2167,+00.0692,-00.3969,-00.731,-01.950,-09.332,-00.009606,-00.013128,-00.346536*6F\r\n'"
1711642328.5373824,0,1711642328,536606550,imu1_frame,0,0,0,,-0.466409748,-0.211882109,0.057555503,0.8568869722368777,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.009007,-0.012343,-0.34829,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.614,-1.72,-9.139,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2131,0.0731,-0.3928,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+022.308,-002.827,+002.094,+00.2131,+00.0731,-00.3928,-00.614,-01.720,-09.139,-00.009007,-00.012343,-00.348292*6B\r\n'"
1711642328.5623422,0,1711642328,561933517,imu1_frame,0,0,0,,-0.497736406,-0.089292581,-0.156731093,0.8483635247643825,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.010475,-0.013547,-0.35133,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.641,-2.105,-9.113,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2144,0.0844,-0.3927,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+021.804,-002.829,+002.110,+00.2144,+00.0844,-00.3927,-00.641,-02.105,-09.113,-00.010475,-00.013547,-00.351337*6A\r\n'"
1711642328.5878425,0,1711642328,587400436,imu1_frame,0,0,0,,-0.497234455,0.034113992,-0.363243344,0.7871774928683302,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.004253,-0.013286,-0.35284,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.608,-2.001,-9.216,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2095,0.082,-0.3944,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+021.301,-002.829,+002.128,+00.2095,+00.0820,-00.3944,-00.608,-02.001,-09.216,-00.004253,-00.013286,-00.352842*6C\r\n'"
1711642328.6136322,0,1711642328,613247394,imu1_frame,0,0,0,,-0.466710833,0.15125087170539425,-0.548002961,0.6774931198485565,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.006834,-0.017303,-0.34789,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.597,-1.77,-9.216,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2072,0.0883,-0.3931,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+020.801,-002.830,+002.147,+00.2072,+00.0883,-00.3931,-00.597,-01.770,-09.216,-00.006834,-00.017303,-00.347896*6E\r\n'"
1711642328.6379511,0,1711642328,637537240,imu1_frame,0,0,0,,-0.406738107,0.25636225539430485,-0.702089313,0.5252743118705073,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.005835,-0.019732,-0.35297,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.56,-1.956,-9.156,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2096,0.0845,-0.3958,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+020.297,-002.835,+002.170,+00.2096,+00.0845,-00.3958,-00.560,-01.956,-09.156,-00.005835,-00.019732,-00.352971*66\r\n'"
1711642328.6620345,0,1711642328,661604166,imu1_frame,0,0,0,,-0.322891599,0.343952025,-0.814291864,0.33818157919324626,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.008978,-0.021808,-0.35178,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.62,-2.125,-9.383,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2071,0.0858,-0.3945,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+019.791,-002.844,+002.190,+00.2071,+00.0858,-00.3945,-00.620,-02.125,-09.383,-00.008978,-00.021808,-00.351789*6E\r\n'"
1711642328.6867964,0,1711642328,686374425,imu1_frame,0,0,0,,-0.219764027,0.4113473520331636,-0.875345037,0.12754683228988672,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.014196,-0.02458,-0.35349,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.684,-2.207,-9.505,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2072,0.0909,-0.3888,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+019.284,-002.858,+002.200,+00.2072,+00.0909,-00.3888,-00.684,-02.207,-09.505,-00.014196,-00.024580,-00.353497*68\r\n'"
1711642328.7119122,0,1711642328,711560249,imu1_frame,0,0,0,,-0.102547947,0.45311803532327644,-0.880693171,-0.092452711,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.022298,-0.025131,-0.35141,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.864,-2.089,-9.748,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2047,0.0884,-0.3946,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+018.777,-002.874,+002.201,+00.2047,+00.0884,-00.3946,-00.864,-02.089,-09.748,-00.022298,-00.025131,-00.351415*6E\r\n'"
1711642328.738929,0,1711642328,738075733,imu1_frame,0,0,0,,0.022268723,0.4603836779317454,-0.832470954,-0.307478591,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.017123,-0.026042,-0.3533,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.999,-1.967,-9.829,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2023,0.0923,-0.3904,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+018.268,-002.893,+002.206,+00.2023,+00.0923,-00.3904,-00.999,-01.967,-09.829,-00.017123,-00.026042,-00.353304*64\r\n'"
1711642328.7627234,0,1711642328,762072801,imu1_frame,0,0,0,,0.14115904086761527,0.42826193692440623,-0.734119552,-0.50767541,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.007573,-0.027101,-0.35661,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.844,-2.084,-9.748,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2036,0.0922,-0.3875,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+017.753,-002.912,+002.226,+00.2036,+00.0922,-00.3875,-00.844,-02.084,-09.748,-00.007573,-00.027101,-00.356611*63\r\n'"
