%time,field.header.seq,field.header.stamp,field.header.frame_id,field.latitude,field.longitude,field.altitude,field.utm_easting,field.utm_northing,field.zone,field.letter,field.hdop,field.gngga_read,field.fix_quality
1708068553959641885,165,1708102392000000000,GPS1_Frame,42.33823874,-71.08650787833334,23.174,328114.9061254065,4689439.972265396,19,T,0.8,,5
1708068555215200367,166,1708102393000000000,GPS1_Frame,42.33823872833333,-71.08650788,23.179,328114.90595631406,4689439.97097327,19,T,0.8,,5
1708068556474023470,167,1708102394000000000,GPS1_Frame,42.338238718333336,-71.08650790666667,23.183,328114.90373219387,4689439.9699167535,19,T,0.8,,5
1708068557726544438,168,1708102395000000000,GPS1_Frame,42.33823871333333,-71.08650791833334,23.184,328114.90275743906,4689439.969385125,19,T,0.8,,5
1708068558980130220,169,1708102396000000000,GPS1_Frame,42.338238708333336,-71.086507915,23.184,328114.9030184238,4689439.968823175,19,T,0.8,,5
1708068560240217261,170,1708102397000000000,GPS1_Frame,42.338238735,-71.08650794666667,23.182,328114.9004822952,4689439.971848318,19,T,0.8,,5
1708068561496165567,171,1708102398000000000,GPS1_Frame,42.33823874666667,-71.08650800166667,23.178,328114.8959830334,4689439.9732549945,19,T,0.8,,5
1708068562753871062,172,1708102399000000000,GPS1_Frame,42.338238725,-71.08650801833333,23.176,328114.894550952,4689439.970882767,19,T,0.8,,5
1708068564009467366,173,1708102400000000000,GPS1_Frame,42.338238705,-71.08650804,23.169,328114.89271149936,4689439.968705718,19,T,0.8,,5
1708068565274809301,174,1708102401000000000,GPS1_Frame,42.338238671666666,-71.08650804333334,23.17,328114.89234606305,4689439.965011044,19,T,0.8,,5
1708068566532618894,175,1708102402000000000,GPS1_Frame,42.338238653333335,-71.086508055,23.172,328114.8913349807,4689439.962998851,19,T,0.8,,5
1708068567791284796,176,1708102403000000000,GPS1_Frame,42.33823867,-71.08650808333333,23.171,328114.88904621336,4689439.964906832,19,T,0.8,,5
1708068569047664967,177,1708102404000000000,GPS1_Frame,42.338238698333335,-71.08650810166667,23.174,328114.88761306356,4689439.968090093,19,T,0.8,,5
1708068570338688169,178,1708102405000000000,GPS1_Frame,42.338238696666664,-71.08650811166666,23.179,328114.8867846952,4689439.967925237,19,T,0.8,,5
1708068571595163518,179,1708102406000000000,GPS1_Frame,42.33823874,-71.08650817,23.18,328114.8820971055,4689439.972854993,19,T,0.8,,5
1708068572850589374,180,1708102407000000000,GPS1_Frame,42.338238761666666,-71.086508205,23.179,328114.8792727429,4689439.975331663,19,T,0.8,,5
1708068574107735598,181,1708102408000000000,GPS1_Frame,42.338238761666666,-71.08650823666666,23.175,328114.8766639574,4689439.975395676,19,T,0.8,,5
1708068575372788891,182,1708102409000000000,GPS1_Frame,42.33823874833333,-71.08650826166667,23.175,328114.8745680569,4689439.973965649,19,T,0.8,,5
1708068576626888247,183,1708102410000000000,GPS1_Frame,42.338238761666666,-71.08650830166667,23.174,328114.871309078,4689439.975527072,19,T,0.8,,5
1708068577887398904,184,1708102411000000000,GPS1_Frame,42.33823877166667,-71.08650831666667,23.175,328114.8701005834,4689439.976667819,19,T,0.8,,5
